firm,firm_length,url,name_clnd,name_length,hit_url,hit_url_length,rank,matches,public,acquired_merged,outcome
aduro biotech,13,aduro.com/,"ADRO Profile | Aduro Biotech, Inc. Stock - Yahoo Finance",56,finance.yahoo.com/quote/ADRO/profile,44,2,2,1,0,0
aduro biotech,13,aduro.com/,ADRO Stock | ADURO BIOTECH Stock Price Today | Markets Insider,62,markets.businessinsider.com/stocks/adro-stock,53,3,2,2,0,0
aduro biotech,13,aduro.com/,ADRO Key Statistics - Aduro Biotech Inc. Financial Ratios ...,61,marketwatch.com/investing/stock/adro/profile,56,4,2,2,0,0
aduro biotech,13,aduro.com/,Aduro Biotech Inc. - MarketWatch,32,marketwatch.com/investing/stock/adro,48,5,2,2,0,0
aduro biotech,13,aduro.com/,ADRO Analysis & News - Aduro Biotech | Seeking Alpha,52,seekingalpha.com/symbol/ADRO,36,6,2,3,0,0
aduro biotech,13,aduro.com/,Why Aduro Biotech Crashed 29.5% Today -- The Motley Fool,56,fool.com/investing/general/2018/10/22/why-a-mid-stage-trial-is-causing-aduro-biotech-to.aspx,104,7,2,3,0,0
algenol biotech llc,15,algenol.com/,Algenol - Official Site,23,algenol.com/,19,1,1,0,0,1
algenol biotech llc,15,algenol.com/,Algenol Biotech LLC Company Profile | Key Contacts ...,54,hoovers.com/company-information/cs/company-profile.algenol_biofuels_inc.8baaaf64c8b262a3.html,104,3,2,0,0,0
algenol biotech llc,15,algenol.com/,Algenol Biotech LLC: Company Profile - Bloomberg,48,bloomberg.com/profiles/companies/0731912D:US-algenol-biotech-llc,76,4,2,0,0,0
algenol biotech llc,15,algenol.com/,"Working at Algenol Biotech, LLC | Company Profile",49,ivyexec.com/company-profile/algenol-biotech-llc-careers,67,6,2,0,0,0
algenol biotech llc,15,algenol.com/,algenol biotech llc Biotech Jobs | Monster.com,46,monster.com/jobs/c-algenol-biotech-llc-q-biotech-jobs.aspx,70,7,2,0,0,0
algenol biotech llc,15,algenol.com/,"Algenol Biotech, LLC - Bonita Springs Florida Chamber",53,local.bonitaspringschamber.com/Biotechnology,51,9,2,0,0,0
"amprius, inc.",7,amprius.com/,Amprius: Next-Generation Lithium-Ion Batteries,46,amprius.com/,19,1,1,0,0,1
"amprius, inc.",7,amprius.com/,Amprius Gets $30M Boost for Silicon-Based Lithium-Ion ...,57,greentechmedia.com/articles/read/amprius-gets-30m-boost-for-silicon-based-li-ion-batteries,102,2,1,0,0,0
"amprius, inc.",7,amprius.com/,Stanford Start-Up Amprius Aims to Mass Produce High-Energy ...,62,blogs.scientificamerican.com/plugged-in/stanford-start-up-amprius-aims-to-mass-produce-high-energy-lithium-ion-batteries/,129,3,1,0,0,0
"amprius, inc.",7,amprius.com/,Amprius | PrivCo | Private Company Financial Intelligence,57,privco.com/private-company/amprius,45,5,1,0,0,0
"amprius, inc.",7,amprius.com/,"Amprius, Inc.: Private Company Information - Bloomberg",54,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=54509692,81,6,1,0,0,0
"amprius, inc.",7,amprius.com/,"Amprius company profile - Office locations, jobs, key ...",57,craft.co/amprius,24,8,1,0,0,0
"amprius, inc.",7,amprius.com/,"Amprius: Building a Better Battery, from the Anode Up",53,gigaom.com/2010/09/15/amprius-building-a-better-battery-from-the-anode-up/,82,9,1,0,0,0
"autonomic materials, inc.",19,autonomicmaterials.com/,Home [www.autonomicmaterials.com],33,autonomicmaterials.com/,35,1,2,0,0,1
"autonomic materials, inc.",19,autonomicmaterials.com/,"Autonomic Materials, Inc.: Private Company Information ...",58,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=62497139,81,3,2,0,0,0
"autonomic materials, inc.",19,autonomicmaterials.com/,Autonomic Materials' self-healing technology - SFGate,53,sfgate.com/business/article/Autonomic-Materials-self-healing-technology-2786298.php,95,4,2,0,0,0
"autonomic materials, inc.",19,autonomicmaterials.com/,Autonomous Materials Systems- University of Illinois at ...,59,autonomic.beckman.illinois.edu/,38,5,1,0,0,0
"autonomic materials, inc.",19,autonomicmaterials.com/,Autonomic Materials | Phoenix,29,phoenix-vp.com/project/autonomic-materials/,54,6,2,0,0,0
"autonomic materials, inc.",19,autonomicmaterials.com/,Autonomic Materials Company Profile: Valuation & Investors ...,62,pitchbook.com/profiles/company/52779-07,47,8,2,0,0,0
"autonomic materials, inc.",19,autonomicmaterials.com/,Autonomic Materials | VentureRadar,34,ventureradar.com/organisation/Autonomic%20Materials/48793c32-e437-4689-a5f3-bcc5a237cd95,100,9,2,0,0,0
"azul systems, inc.",12,azul.com/,Azul Systems Better Java Performance Superior Java Support,58,azul.com/,21,1,2,0,0,1
"azul systems, inc.",12,azul.com/,"Azul Documentation - Azul Systems, Inc. Azul Systems, Inc.",58,docs.azul.com/,22,3,2,0,0,0
"azul systems, inc.",12,azul.com/,"Azul Systems, Inc.: Private Company Information - Bloomberg",59,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=6153449,80,4,2,0,0,0
"azul systems, inc.",12,azul.com/,"About Azul - Azul Systems, Inc.",31,azul.com/about-us/company-profile/,46,6,2,0,0,0
"azul systems, inc.",12,azul.com/,Azul Systems Reviews | Glassdoor,32,glassdoor.com/Reviews/Azul-Systems-Reviews-E230008.htm,66,8,2,0,0,0
"beckman coulter, inc.",15,beckmancoulter.com/,Beckman Coulter Diagnostics | Beckman Coulter,45,beckmancoulter.com/,31,1,2,1,0,1
"beckman coulter, inc.",15,beckmancoulter.com/,Life Sciences Home - Beckman Coulter,36,beckman.com/,24,2,2,1,0,0
"beckman coulter, inc.",15,beckmancoulter.com/,About Beckman Coulter | Beckman Coulter,39,beckmancoulter.com/about-beckman-coulter,52,4,2,1,0,0
"beckman coulter, inc.",15,beckmancoulter.com/,Flow Cytometers - Beckman Coulter,33,beckman.com/coulter-flow-cytometers,47,6,2,1,0,0
"beckman coulter, inc.",15,beckmancoulter.com/,"Laboratory eIQAP webinar - Beckman Coulter, Inc",47,e.beckmancoulter.com/eiqap,33,7,2,1,0,0
beryllium discovery corp.,24,be4.com/,Static - Beryllium Discovery,28,be4.com/,15,1,2,0,1,1
beryllium discovery corp.,24,be4.com/,Careers - Beryllium Discovery,29,be4.com/careers/,23,2,2,0,1,0
beryllium discovery corp.,24,be4.com/,"Beryllium Discovery Corp. in Bainbridge Island, WA - (206 ...",61,buzzfile.com/business/Beryllium-206-780-8900,55,3,3,0,1,0
beryllium discovery corp.,24,be4.com/,"Beryllium Discovery Corp. - Bainbridge Island , WA ...",54,dandb.com/businessdirectory/berylliumdiscoverycorp.-bainbridgeisland-wa-4697443.html,96,4,3,0,1,0
beryllium discovery corp.,24,be4.com/,Beryllium Discovery Corp. Company Profile | Key Contacts ...,60,hoovers.com/company-information/cs/company-profile.emerald_biostructures_inc.9e0fdd6c56f15b45.html,109,5,3,0,1,0
beryllium discovery corp.,24,be4.com/,"Beryllium Discovery Corp. in Bainbridge Island, WA ...",54,bizapedia.com/wa/beryllium-discovery-corp.html,58,6,3,0,1,0
beryllium discovery corp.,24,be4.com/,WashingtonLifeScience.com,25,washingtonlifescience.com/industry/directory?companyid=10957,71,8,0,0,2,0
"bio med sciences, inc.",16,silon.com/,Bio Med Sciences | Innovative Skin Products | Allentown PA,58,silon.com/,18,1,3,0,0,1
"bio med sciences, inc.",16,silon.com/,About Bio Med Sciences - Bio Med Sciences - silon.com,53,silon.com/about,23,2,3,0,0,0
"bio med sciences, inc.",16,silon.com/,"Bio Med Sciences, Inc. - Allentown , PA - Business Page",55,dandb.com/businessdirectory/biomedsciencesinc.-allentown-pa-11588699.html,85,4,3,0,0,0
"bio med sciences, inc.",16,silon.com/,"Bio Med Sciences, Inc.: Private Company Information ...",55,bloomberg.com/research/stocks/private/snapshot.asp?privcapid=46572896,81,5,3,0,0,0
"bio med sciences, inc.",16,silon.com/,"Bio Med Sciences, Inc | TALtech",31,taltech.com/industries/applications/bio_med_sciences_inc,67,6,3,0,0,0
"bio med sciences, inc.",16,silon.com/,"Bio Med Sciences, Inc. in Allentown, PA - (610) 530-3193 ...",60,"buzzfile.com/business/Bio-Med-Sciences,-Inc.-610-530-3193",68,7,3,0,0,0
"cardiva medical, inc.",15,cardivamedical.com/,Cardiva Medical - Official Site,31,cardivamedical.com/,31,1,2,0,0,1
"cardiva medical, inc.",15,cardivamedical.com/,"Careers | Cardiva Medical, Inc.",31,cardivamedical.com/careers/,39,2,2,0,0,0
"cardiva medical, inc.",15,cardivamedical.com/,"Cardiva Medical, Inc.: Private Company Information - Bloomberg",62,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=12094018,81,4,2,0,0,0
"cardiva medical, inc.",15,cardivamedical.com/,Cardiva Medical | Crunchbase,28,crunchbase.com/organization/cardiva-medical,55,5,2,0,0,0
"cardiva medical, inc.",15,cardivamedical.com/,Cardiva Medical Announces FDA Approval of VASCADE ...,53,businesswire.com/news/home/20180405005331/en/Cardiva-Medical%C2%AE-Announces-FDA-Approval-VASCADE%C2%AE-Vascular,124,6,2,0,0,0
"cardiva medical, inc.",15,cardivamedical.com/,"Cardiva Medical - Santa Clara, CA - inc.com",43,inc.com/profile/cardiva-medical,43,7,2,0,0,0
"cardiva medical, inc.",15,cardivamedical.com/,Cardiva Medical Reviews | Glassdoor,35,glassdoor.com/Reviews/Cardiva-Medical-Reviews-E299134.htm,69,8,2,0,0,0
"celonova biosciences, inc.",20,celonova.com/celonova/,CeloNova | Celonova,19,celonova.com/celonova/,29,1,1,0,0,1
"celonova biosciences, inc.",20,celonova.com/celonova/,"CeloNova Biosciences, Inc.: Private Company Information ...",59,bloomberg.com/research/stocks/private/snapshot.asp?privcapid=7197988,80,2,2,0,0,0
"celonova biosciences, inc.",20,celonova.com/celonova/,CeloNova BioSciences Inc: Company Profile - Bloomberg,53,bloomberg.com/profiles/companies/0555048D:US-celonova-biosciences-inc,81,4,2,0,0,0
"celonova biosciences, inc.",20,celonova.com/celonova/,"Celonova Biosciences, Inc. - Companybook",40,companybooknetworking.com/celonova-biosciences-inc-#!,65,5,2,0,0,0
"celonova biosciences, inc.",20,celonova.com/celonova/,CeloNova BioSciences Announces Financing Arrangement with ...,61,businesswire.com/news/home/20170807005318/en/CeloNova-BioSciences-Announces-Financing-Arrangement-Congruent-Investment,130,7,2,0,0,0
"celonova biosciences, inc.",20,celonova.com/celonova/,Working at CeloNova BioSciences | Glassdoor,43,"glassdoor.com/Overview/Working-at-CeloNova-BioSciences-EI_IE440592.11,31.htm",88,8,2,0,0,0
"cmc icos biologics, inc.",18,agcbio.com/,AGC) BIO - LEADING THE WAY IN INNOVATIVE CLINICAL,49,agcbio.com/,22,1,0,0,0,1
"cmc icos biologics, inc.",18,agcbio.com/,CMC Biologics Reviews | Glassdoor,33,glassdoor.com/Reviews/CMC-Biologics-Reviews-E232095.htm,67,2,2,0,0,0
"cmc icos biologics, inc.",18,agcbio.com/,CMC ICOS Biologics Inc.: Private Company Information ...,56,bloomberg.com/research/stocks/private/snapshot.asp?privcapid=39350489,81,4,3,0,0,0
"cmc icos biologics, inc.",18,agcbio.com/,"CMC Icos Biologics, Inc. Company Profile | Key Contacts ...",59,hoovers.com/company-information/cs/company-profile.cmc_icos_biologics_inc.539c988082c6a1e9.html,106,6,3,0,0,0
"cmc icos biologics, inc.",18,agcbio.com/,CMC Biologics Seattle Facility Expansion - Pharmaceutical ...,61,pharmaceutical-technology.com/projects/cmcbiologicsseattlef/,72,7,2,0,0,0
"cmc icos biologics, inc.",18,agcbio.com/,About Us - AGC) BIO,19,agcbio.com/about_us,30,10,0,0,0,0
"confluence energy, llc",17,confluenceenergy.com/,Confluence Energy,17,confluenceenergy.com/,32,1,2,0,0,1
"confluence energy, llc",17,confluenceenergy.com/,"Confluence Energy, LLC: Private Company Information ...",55,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=111314953,82,2,2,0,0,0
"confluence energy, llc",17,confluenceenergy.com/,Energy Solutions Confluence Homepage - ES Confluence ...,56,confluence.energy-solution.net/,39,4,2,0,0,0
"confluence energy, llc",17,confluenceenergy.com/,"IN RE CONFLUENCE ENERGY, LLC",28,ksnpc.com/representative-experience/in-re-confluence-energy-llc/,76,5,2,0,0,0
"confluence energy, llc",17,confluenceenergy.com/,Confluence Energy | Company Week,32,companyweek.com/company-profile/confluence-energy,57,6,2,0,0,0
"confluence energy, llc",17,confluenceenergy.com/,"Confluence Energy, LLC - bizapedia.com",38,bizapedia.com/us/confluence-energy-llc.html,55,7,2,0,0,0
"confluence energy, llc",17,confluenceenergy.com/,"Confluence Energy Competitors, Revenue and Employees ...",56,owler.com/company/confluenceenergy,46,8,2,0,0,0
"confluence energy, llc",17,confluenceenergy.com/,Colorado wood pellet manufacturer files for Chapter 11 ...,58,businessden.com/2018/08/17/colorado-wood-pellet-manufacturer-files-for-chapter-11-bankruptcy/,101,9,0,0,0,0
"crp, inc.",3,crpcorp.com/,crpcorp.com - CRP Incorporated,30,crpcorp.com/,24,1,1,0,0,1
"crp, inc.",3,crpcorp.com/,CRP Industries - Official Site,30,crpindustries.com/,29,2,1,0,0,0
"crp, inc.",3,crpcorp.com/,"Crp, Inc. - Washington, DC - Business Page - New home page",58,dandb.com/businessdirectory/crpinc.-washington-dc-11173405.html,75,3,1,0,0,0
"crp, inc.",3,crpcorp.com/,"CRP INC Silver Spring MD, 20910 - Cortera Company Profile",57,start.cortera.com/company/research/k2k3lyl1s/crp-inc/,61,5,1,0,0,0
"crp, inc.",3,crpcorp.com/,CRP Inc: Company Profile - Bloomberg,36,bloomberg.com/profiles/companies/25929Z:US-crp-inc,62,6,1,0,0,0
"crp, inc.",3,crpcorp.com/,C-Reactive Protein (CRP) - Lab Tests Online,43,labtestsonline.org/tests/c-reactive-protein-crp,55,8,1,0,0,0
"data sciences international, inc.",13,datasci.com/,Data Sci - Official Site,24,datasci.com/,24,1,1,0,0,1
"data sciences international, inc.",13,datasci.com/,"Data Sciences International, Inc.: Private Company ...",54,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=25791709,81,2,2,0,0,0
"data sciences international, inc.",13,datasci.com/,Data Sciences International Inc: Company Profile - Bloomberg,60,bloomberg.com/profiles/companies/0260332Z:US-data-sciences-international-inc,88,3,2,0,0,0
"data sciences international, inc.",13,datasci.com/,Data Sciences International Reviews | Glassdoor,47,glassdoor.com/Reviews/Data-Sciences-International-Reviews-E303278.htm,81,5,2,0,0,0
"data sciences international, inc.",13,datasci.com/,Data Sciences International Inc - Manta.com,43,manta.com/c/mm33zbh/data-sciences-international-inc,63,6,2,0,0,0
"data sciences international, inc.",13,datasci.com/,"Data Sciences International, Inc. 401k Rating by BrightScope",60,brightscope.com/401k-rating/213903/Data-Sciences-International-Inc/217496/Dsi-Employee-401K-Plan/,109,7,2,0,0,0
"data sciences international, inc.",13,datasci.com/,Careers - Data Sciences International (DSI),43,datasci.com/policies/careers,40,8,2,0,0,0
"detroit r & d, inc.",13,detroitrandd.com/,"Detroit R&D: ELISA, Antibodies, Assay Manufacturer",50,detroitrandd.com/,29,1,3,0,0,1
"detroit r & d, inc.",13,detroitrandd.com/,Company Info | Detroit R&D,26,detroitrandd.com/company-info,41,2,3,0,0,0
"detroit r & d, inc.",13,detroitrandd.com/,Detroit R&D Inc.,16,id34139.securedata.net/detroitrandd.com/merchantmanager/,64,4,3,0,0,0
"detroit r & d, inc.",13,detroitrandd.com/,"Detroit R&D, Inc | tebu-bio",27,tebu-bio.com/?module=brandsearch&brand=231$$Detroit+R%26D%2C+Inc,76,6,3,0,0,0
"detroit r & d, inc.",13,detroitrandd.com/,Detroit R&D Inc: Company Profile - Bloomberg,44,bloomberg.com/profiles/companies/0706891D:US-detroit-r&d-inc,72,7,3,0,0,0
"detroit r & d, inc.",13,detroitrandd.com/,"Jobs with Detroit R&D, Inc. - BioSpace",38,biospace.com/employer/508020/detroit-r-and-d-inc-/,62,8,3,0,0,0
discoverx corporation,9,discoverx.com/home,DiscoverX Solutions for Drug Discovery,38,discoverx.com/home,26,1,1,0,0,1
discoverx corporation,9,discoverx.com/home,DiscoverX Corporation: Private Company Information - Bloomberg,62,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=639570,79,2,1,0,0,0
discoverx corporation,9,discoverx.com/home,Eurofins DiscoverX Corporation - Science Exchange,49,scienceexchange.com/labs/eurofins-discoverx-corporation,67,3,1,0,0,0
discoverx corporation,9,discoverx.com/home,"DiscoverX Competitors, Revenue and Employees - Owler ...",56,owler.com/company/discoverx,39,5,1,0,0,0
discoverx corporation,9,discoverx.com/home,DiscoverX Corporation - Drug Target Review,42,drugtargetreview.com/company_profile/17666/discoverx-corporation/,77,6,1,0,0,0
discoverx corporation,9,discoverx.com/home,Discoverx Corporation 401k Rating by BrightScope,48,brightscope.com/401k-rating/421110/Discoverx-Corporation/426619/Discoverx-Corporation/,98,7,1,0,0,0
discoverx corporation,9,discoverx.com/home,BioMAP Services Information Request Form - DiscoverX,52,marketing.discoverx.com/acton/media/5886/biomap-services-information-request-form,89,8,1,0,0,0
discoverx corporation,9,discoverx.com/home,DiscoveRx Reviews | Glassdoor,29,glassdoor.com/Reviews/DiscoveRx-Reviews-E154699.htm,63,9,1,0,0,0
"eic laboratories, inc.",16,eiclabs.com/,EIC Laboratories: Home,22,eiclabs.com/,19,1,2,0,0,1
"eic laboratories, inc.",16,eiclabs.com/,EIC Laboratories Inc: Company Profile - Bloomberg,49,bloomberg.com/profiles/companies/0152126Z:US-eic-laboratories-inc,77,2,2,0,0,0
"eic laboratories, inc.",16,eiclabs.com/,"Eic Laboratories, Inc. in Norwood, MA - (781) 769-9450 ...",58,buzzfile.com/business/Eic-Laboratories-781-769-9450,62,5,2,0,0,0
"eic laboratories, inc.",16,eiclabs.com/,"Dr. Trung H. Nguyen - EIC Laboratories, Inc. - SBIR Source",58,sbirsource.com/sbir/people/900-dr-trung-h-nguyen,56,6,2,0,1,0
"eic laboratories, inc.",16,eiclabs.com/,Virtual Transition Marketplace - NavyFST,40,navyfst.com/vtm/company/EIC+Laboratories%2C+Inc.,56,7,0,0,1,0
"eic laboratories, inc.",16,eiclabs.com/,"EIC Laboratories, Inc. - SBIR Source",36,sbirsource.com/sbir/firms/618-eic-laboratories-inc,58,8,2,0,1,0
"eic laboratories, inc.",16,eiclabs.com/,Electrelease E4 - Adhesives and Sealants.com,44,adhesivesandsealants.com/doc/electrelease-e4-0001,61,9,0,0,1,0
"enzo life sciences, inc.",18,enzolifesciences.com/,Enzo Life Sciences - Official Site,34,enzolifesciences.com/,32,1,3,0,0,1
"enzo life sciences, inc.",18,enzolifesciences.com/,"Enzo Life Sciences, Inc.: Private Company Information ...",57,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=10184674,81,3,3,0,0,0
"enzo life sciences, inc.",18,enzolifesciences.com/,ENZO Life Sciences | Enzo Biochem,33,enzo.com/pages/ENZO-life-sciences,44,4,3,0,0,0
"enzo life sciences, inc.",18,enzolifesciences.com/,Enzo Life Sciences Inc. - cedarlanelabs.com,43,cedarlanelabs.com/Suppliers/Detail/ENZO-LIFE-SCIENCES,65,5,3,0,0,0
"enzo life sciences, inc.",18,enzolifesciences.com/,"Enzo Life Sciences, Inc.: CEO and Executives - Bloomberg",56,bloomberg.com/research/stocks/private/people.asp?privcapId=10184674,79,6,3,0,0,0
"enzo life sciences, inc.",18,enzolifesciences.com/,Enzo - Official Site,20,enzo.com/,16,7,1,0,0,0
"enzo life sciences, inc.",18,enzolifesciences.com/,Enzo Life Sciences Inc. v. Abbott Laboratories et al,52,law360.com/cases/4f577eacc6f9896875000005,53,8,3,0,0,0
flexcell international corporation,8,flexcellint.com/,Flexcell International Corporation,34,flexcellint.com/,27,1,1,0,0,1
flexcell international corporation,8,flexcellint.com/,Staff | Flexcell International Corporation,42,flexcellint.com/staff.htm,36,2,1,0,0,0
flexcell international corporation,8,flexcellint.com/,Flexcell International Corp.,28,store.flexcellint.com/privacypolicy.html,47,4,1,0,0,0
flexcell international corporation,8,flexcellint.com/,Flexcell International Corp.,28,store.flexcellint.com/info.html,38,5,1,0,0,0
flexcell international corporation,8,flexcellint.com/,Flexcell International Corp.: CEO and Executives - Bloomberg,60,bloomberg.com/research/stocks/private/people.asp?privcapId=256814564,80,6,1,0,0,0
flexcell international corporation,8,flexcellint.com/,Flexcellint.com: Flexcell International Corporation,51,easycounter.com/report/flexcellint.com,50,7,1,0,0,0
flexcell international corporation,8,flexcellint.com/,"Flexcell International Corporation - Burlington , NC ...",56,dandb.com/businessdirectory/flexcellinternationalcorporation-burlington-nc-11900083.html,100,8,1,0,0,0
"gene therapy systems, inc.",20,genlantis.com/,Genlantis - Official Site,25,genlantis.com/,25,1,0,0,0,1
"gene therapy systems, inc.",20,genlantis.com/,Gene Therapy Systems Inc: Company Profile - Bloomberg,53,bloomberg.com/profiles/companies/0263473D:US-gene-therapy-systems-inc,81,2,3,0,0,0
"gene therapy systems, inc.",20,genlantis.com/,"Genlantis / Gene Therapy Systems, Inc - Fisher Scientific",57,fishersci.com/us/en/brands/I9C8LX0F/genlantis-gene-therapy-systems-inc.html,87,3,3,0,0,0
"gene therapy systems, inc.",20,genlantis.com/,"Gene Therapy Systems, Inc.",26,genetherapysystems.blogspot.com/,39,4,3,0,0,0
"gene therapy systems, inc.",20,genlantis.com/,"Gene Therapy Systems, Inc. in San Diego, CA - (858) 457-1919",60,buzzfile.com/business/Genlantis-858-457-1919,55,6,3,0,0,0
"gene therapy systems, inc.",20,genlantis.com/,"Gene Therapy Systems, Inc. - San Diego , CA - Business Page",59,dandb.com/businessdirectory/genetherapysystemsinc.-sandiego-ca-2015028.html,87,7,3,0,0,0
"gene therapy systems, inc.",20,genlantis.com/,"Transfection Reagent A division of Gene Therapy Systems, Inc.",61,lib.store.yahoo.net/lib/yhst-131428861332406/GenePORTER-2-Manual.pdf,76,8,3,0,0,0
"genisphere, llc",10,genisphere.com/,3DNA Nanotechnology | Genisphere,32,genisphere.com/,23,1,1,0,0,1
"genisphere, llc",10,genisphere.com/,Anti Wrinkle Cream Genesphere. anti eye wrinkle. Remove ...,59,genisphereformula.com/,33,2,0,0,0,0
"genisphere, llc",10,genisphere.com/,GeniSphere: Does GeniSphere Work? - TheBeautyInsiders,53,thebeautyinsiders.com/genisphere.html,49,3,1,0,0,0
"genisphere, llc",10,genisphere.com/,GeniSphere Anti-Wrinkle Cream | DrLeonards.com,46,drleonards.com/genisphere-anti-wrinkle-cream/48326.cfm,65,5,1,0,0,0
"genisphere, llc",10,genisphere.com/,Genisphere / Genesphere with Acquacell (Today's Sale Price ...,62,jlryan.com/product/genisphere,37,6,1,0,0,0
"genisphere, llc",10,genisphere.com/,Genisphere Review [UPDATED SEPTEMBER 2018]: Does It Really ...,62,consumerhealthdigest.com/wrinkle-cream-reviews/genisphere.html,74,7,1,0,0,0
"genisphere, llc",10,genisphere.com/,Sphere | Young Justice Wiki | FANDOM powered by Wikia,53,youngjustice.wikia.com/wiki/Sphere,41,8,0,0,0,0
"genisphere, llc",10,genisphere.com/,"Genisphere, LLC: Private Company Information - Bloomberg",56,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=23698745,81,9,1,0,0,0
genome international corporation,6,genome.com/,Genome International Corp.,26,genome.com/,23,1,1,0,0,1
genome international corporation,6,genome.com/,Genome International Corporation - Science Exchange,51,scienceexchange.com/labs/genome-international-corporation,69,3,1,0,0,0
genome international corporation,6,genome.com/,"GENOME INTERNATIONAL CORPORATION, Madison, Wisconsin, WI ...",60,usaopps.com/government_contractors/contractor-5327029-GENOME-INTERNATIONA.htm,89,4,1,0,0,0
genome international corporation,6,genome.com/,"Genome International Corporation, Jobs & Salary for ...",55,myvisajobs.com/Visa-Sponsor/Genome-International/213717.htm,70,6,1,0,0,0
genome international corporation,6,genome.com/,Genome.com: Genome International Corp. - Easy Counter,53,easycounter.com/report/genome.com,45,8,1,0,0,0
"jrw bioremediation, llc",18,jrwbioremediation.com/,JRW Bioremediation - Official Site,34,jrwbioremediation.com/,33,1,2,0,0,1
"jrw bioremediation, llc",18,jrwbioremediation.com/,"Jrw Bioremediation, LLC - Lenexa , KS - Business Page",53,dandb.com/businessdirectory/jrwbioremediationllc-lenexa-ks-17635480.html,84,5,2,0,0,0
"jrw bioremediation, llc",18,jrwbioremediation.com/,"JRW Bioremediation, LLC Profile - Environmental Expert",54,environmental-expert.com/companies/jrw-bioremediation-llc-8303,74,6,2,0,0,0
"jrw bioremediation, llc",18,jrwbioremediation.com/,"Jrw Bioremediation, LLC - buildzoom.com",39,buildzoom.com/contractor/jrw-bioremediation-llc,59,7,2,0,0,0
"jrw bioremediation, llc",18,jrwbioremediation.com/,"LactOil - Soy Microemulsion by JRW Bioremediation, LLC",54,environmental-expert.com/products/lactoil-soy-microemulsion-191131,78,9,2,0,0,0
"kinetic systems, inc.",15,kineticsystems.com/,"Kinetic Systems, Inc.",21,kineticsystems.com/,30,1,2,0,0,1
"kinetic systems, inc.",15,kineticsystems.com/,Kinetics Corporate - Official Site,34,kinetics.net/,25,2,1,0,0,0
"kinetic systems, inc.",15,kineticsystems.com/,Kinetic Systems Inc. - Official Site,36,kineticsystemsinc.com/,29,3,2,0,0,0
"kinetic systems, inc.",15,kineticsystems.com/,"Kinetic Systems, Inc.: Private Company Information - Bloomberg",62,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=4716901,80,4,2,0,0,0
"kinetic systems, inc.",15,kineticsystems.com/,Sport  Kinetic Systems Inc.,27,kineticsystemsinc.com/sport/,35,5,2,0,0,0
"kinetic systems, inc.",15,kineticsystems.com/,Kinetic Systems Bicycles  Kinetic Systems Bicycles,50,kineticsystemsbicycles.com/,38,7,2,0,0,0
"kinetic systems, inc.",15,kineticsystems.com/,"Kinetic Systems, Inc. Company Profile | Key Contacts ...",56,hoovers.com/company-information/cs/company-profile.kinetic_systems_inc.0faf2cbf5bc3d3b7.html,103,8,2,0,0,0
"lifespan biosciences, inc.",20,lsbio.com/,LSBio - Official Site,21,lsbio.com/,22,1,0,0,0,1
"lifespan biosciences, inc.",20,lsbio.com/,"LifeSpan BioSciences, Inc. (LSBio) | Source BioScience",54,sourcebioscience.com/products/life-sciences-research/antibodies/our-antibody-suppliers/lsbio-lifespan-biosciences-inc/,130,2,2,0,0,0
"lifespan biosciences, inc.",20,lsbio.com/,Antibodies | LSBio,18,lsbio.com/products/antibodies,41,3,0,0,0,0
"lifespan biosciences, inc.",20,lsbio.com/,"LifeSpan BioSciences, Inc.: Private Company Information ...",59,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=1008496,80,4,2,0,0,0
"lifespan biosciences, inc.",20,lsbio.com/,LIFESPAN BIOSCIENCES INC. Profile - Linscott's Directory ...,60,linscottsdirectory.com/suppliers/lifespan-biosciences-inc-lsbio,75,5,2,0,0,0
"lifespan biosciences, inc.",20,lsbio.com/,Lifespan Biosciences Inc: Company Profile - Bloomberg,53,bloomberg.com/profiles/companies/0290357D:US-lifespan-biosciences-inc,81,7,2,0,0,0
"lifespan biosciences, inc.",20,lsbio.com/,"LifeSpan BioSciences, Inc. (LSBio) | Supplier and Product ...",61,absave.com/suppliers/192-lifespan-biosciences-inc-lsbio,66,8,2,0,0,0
"longhorn vaccines and diagnostics, llc",33,lhnvd.com/,Longhorn Vaccines and Diagnostics,33,lhnvd.com/primemix,30,1,4,0,0,0
"longhorn vaccines and diagnostics, llc",33,lhnvd.com/,Longhorn Vaccines and Diagnostics LLC's PrimeSuite TB ...,57,prnewswire.com/news-releases/longhorn-vaccines-and-diagnostics-llcs-primesuite-tb-products-included-in-the-2015-unitaid-tuberculosis-diagnostics-technology-and-market-landscape-300170179.html,203,2,4,0,0,0
